,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
1905,1905,78,and,O,CC,O
1906,1906,78,bearing,O,NN,O
1907,1907,78,in,O,IN,O
1908,1908,78,her,O,PRP$,O
1909,1909,78,hand,O,NN,O
1910,1910,78,a,O,DT,O
1911,1911,78,dish,O,NN,O
1912,1912,78,of,O,IN,O
1913,1913,78,gold,O,NN,O
1914,1914,78,(,O,(,O
1915,1915,78,whereon,O,WDT,O
1916,1916,78,were,O,VBD,O
1917,1917,78,the,O,DT,O
1918,1918,78,usual,O,JJ,O
1919,1919,78,offerings,O,NNS,O
1920,1920,78,of,O,IN,O
1921,1921,78,Arghya,O,NNP,O
1922,1922,78,),O,),O
1923,1923,78,and,O,CC,O
1924,1924,78,a,O,DT,O
1925,1925,78,garland,O,NN,O
1926,1926,78,of,O,IN,O
1927,1927,78,flowers,O,NNS,O
1928,1928,78,.,O,.,O
1929,1929,79,Then,O,RB,O
1930,1930,79,the,O,DT,O
1931,1931,79,priest,O,NN,O
1932,1932,79,of,O,IN,O
1933,1933,79,the,O,DT,O
1934,1934,79,lunar,O,NN,O
1935,1935,79,race,O,NN,O
1936,1936,79,--,O,:,O
1937,1937,79,a,O,DT,O
1938,1938,79,holy,O,JJ,O
1939,1939,79,Brahmana,B-COMMUNITY,NNP,O
1940,1940,79,conversant,O,NN,O
1941,1941,79,with,O,IN,O
1942,1942,79,all,O,DT,O
1943,1943,79,mantras,O,NNS,O
1944,1944,79,--,O,:,O
1945,1945,79,ignited,O,VBD,O
1946,1946,79,the,O,DT,O
1947,1947,79,sacrificial,O,JJ,O
1948,1948,79,fire,O,NN,O
1949,1949,79,and,O,CC,O
1950,1950,79,poured,O,VBN,O
1951,1951,79,on,O,IN,O
1952,1952,79,it,O,PRP,O
1953,1953,79,with,O,IN,O
1954,1954,79,due,O,JJ,O
1955,1955,79,rites,O,NNS,O
1956,1956,79,libations,O,NNS,O
1957,1957,79,of,O,IN,O
1958,1958,79,clarified,O,JJ,O
1959,1959,79,butter,O,NN,O
1960,1960,79,.,O,.,O
1961,1961,80,And,O,CC,O
1962,1962,80,gratifying,O,VBG,O
1963,1963,80,Agni,O,NNP,O
1964,1964,80,by,O,IN,O
1965,1965,80,these,O,DT,O
1966,1966,80,libations,O,NNS,O
1967,1967,80,and,O,CC,O
1968,1968,80,making,O,VBG,O
1969,1969,80,the,O,DT,O
1970,1970,80,Brahmanas,B-COMMUNITY,NNP,O
1971,1971,80,utter,O,NN,O
1972,1972,80,the,O,DT,O
1973,1973,80,auspicious,O,JJ,O
1974,1974,80,formula,O,NN,O
1975,1975,80,of,O,IN,O
1976,1976,80,benediction,O,NN,O
1977,1977,80,",",O,",",O
1978,1978,80,stopped,O,VBD,O
1979,1979,80,the,O,DT,O
1980,1980,80,musical,O,JJ,O
1981,1981,80,instruments,O,NNS,O
1982,1982,80,that,O,WDT,O
1983,1983,80,were,O,VBD,O
1984,1984,80,playing,O,VBG,O
1985,1985,80,all,O,DT,O
1986,1986,80,around,O,IN,O
1987,1987,80,.,O,.,O
1988,1988,81,And,O,CC,O
1989,1989,81,when,O,WRB,O
1990,1990,81,that,O,DT,O
1991,1991,81,vast,O,JJ,O
1992,1992,81,amphitheatre,O,NN,O
1993,1993,81,",",O,",",O
1994,1994,81,O,O,NNP,O
1995,1995,81,monarch,O,NN,O
1996,1996,81,",",O,",",O
1997,1997,81,became,O,VBD,O
1998,1998,81,perfectly,O,RB,O
1999,1999,81,still,O,RB,O
2000,2000,81,",",O,",",O
2001,2001,81,Dhrishtadyumna,B-PER,NNP,O
2002,2002,81,possessed,O,VBD,O
2003,2003,81,of,O,IN,O
2004,2004,81,a,O,DT,O
2005,2005,81,voice,O,NN,O
2006,2006,81,deep,O,RB,O
2007,2007,81,as,O,IN,O
2008,2008,81,the,O,DT,O
2009,2009,81,sound,O,NN,O
2010,2010,81,of,O,IN,O
2011,2011,81,the,O,DT,O
2012,2012,81,kettledrum,O,NN,O
2013,2013,81,or,O,CC,O
2014,2014,81,the,O,DT,O
2015,2015,81,clouds,O,NN,O
2016,2016,81,",",O,",",O
2017,2017,81,taking,O,VBG,O
2018,2018,81,hold,O,NN,O
2019,2019,81,of,O,IN,O
2020,2020,81,his,O,PRP$,O
2021,2021,81,sister,O,NN,O
2022,2022,81,'s,O,POS,O
2023,2023,81,arm,O,NN,O
2024,2024,81,",",O,",",O
2025,2025,81,stood,O,VBD,O
2026,2026,81,in,O,IN,O
2027,2027,81,the,O,DT,O
2028,2028,81,midst,O,NN,O
2029,2029,81,of,O,IN,O
2030,2030,81,that,O,DT,O
2031,2031,81,concourse,O,NN,O
2032,2032,81,",",O,",",O
2033,2033,81,and,O,CC,O
2034,2034,81,said,O,VBD,O
2035,2035,81,",",O,",",O
2036,2036,81,with,O,IN,O
2037,2037,81,a,O,DT,O
2038,2038,81,voice,O,NN,O
2039,2039,81,loud,O,NN,O
2040,2040,81,and,O,CC,O
2041,2041,81,deep,O,JJ,O
2042,2042,81,as,O,IN,O
2043,2043,81,the,O,DT,O
2044,2044,81,roar,O,NN,O
2045,2045,81,of,O,IN,O
2046,2046,81,the,O,DT,O
2047,2047,81,clouds,O,NN,O
2048,2048,81,",",O,",",O
2049,2049,81,these,O,DT,O
2050,2050,81,charming,O,VBG,O
2051,2051,81,words,O,NNS,O
2052,2052,81,of,O,IN,O
2053,2053,81,excellent,O,JJ,O
2054,2054,81,import,O,NN,O
2055,2055,81,",",O,",",O
2056,2056,81,'Hear,O,'',O
2057,2057,81,ye,O,RB,O
2058,2058,81,assembled,O,JJ,O
2059,2059,81,kings,O,NNS,O
2060,2060,81,",",O,",",O
2061,2061,81,this,O,DT,O
2062,2062,81,is,O,VBZ,O
2063,2063,81,the,O,DT,O
2064,2064,81,bow,O,NN,O
2065,2065,81,",",O,",",O
2066,2066,81,that,O,WDT,O
2067,2067,81,is,O,VBZ,O
2068,2068,81,the,O,DT,O
2069,2069,81,mark,O,NN,O
2070,2070,81,",",O,",",O
2071,2071,81,and,O,CC,O
2072,2072,81,these,O,DT,O
2073,2073,81,are,O,VBP,O
2074,2074,81,the,O,DT,O
2075,2075,81,arrows,O,NNS,O
2076,2076,81,.,O,.,O
2077,2077,82,Shoot,O,NNP,O
2078,2078,82,the,O,DT,O
2079,2079,82,mark,O,NN,O
2080,2080,82,through,O,IN,O
2081,2081,82,the,O,DT,O
2082,2082,82,orifice,O,NN,O
2083,2083,82,of,O,IN,O
2084,2084,82,the,O,DT,O
2085,2085,82,machine,O,NN,O
2086,2086,82,with,O,IN,O
2087,2087,82,these,O,DT,O
2088,2088,82,five,O,CD,O
2089,2089,82,sharpened,O,VBD,O
2090,2090,82,arrows,O,NNS,O
2091,2091,82,.,O,.,O
2092,2092,83,Truly,O,RB,O
2093,2093,83,do,O,VBP,O
2094,2094,83,I,O,PRP,O
2095,2095,83,say,O,VBP,O
2096,2096,83,that,O,IN,O
2097,2097,83,",",O,",",O
2098,2098,83,possessed,O,VBD,O
2099,2099,83,of,O,IN,O
2100,2100,83,lineage,O,NN,O
2101,2101,83,",",O,",",O
2102,2102,83,beauty,O,NN,O
2103,2103,83,of,O,IN,O
2104,2104,83,persons,O,NNS,O
2105,2105,83,",",O,",",O
2106,2106,83,and,O,CC,O
2107,2107,83,strength,O,NN,O
2108,2108,83,whoever,O,RB,O
2109,2109,83,achieveth,O,VBZ,O
2110,2110,83,this,O,DT,O
2111,2111,83,great,O,JJ,O
2112,2112,83,feat,O,NN,O
2113,2113,83,shall,O,MD,O
2114,2114,83,obtain,O,VB,O
2115,2115,83,today,O,NN,O
2116,2116,83,this,O,DT,O
2117,2117,83,my,O,PRP$,O
2118,2118,83,sister,O,NN,O
2119,2119,83,",",O,",",O
2120,2120,83,Krishna,B-PER,NNP,O
2121,2121,83,for,O,IN,O
2122,2122,83,his,O,PRP$,O
2123,2123,83,wife,O,NN,O
2124,2124,83,.,O,.,O
2125,2125,83,',O,'',O
2126,2126,84,Having,O,VBG,O
2127,2127,84,thus,O,RB,O
2128,2128,84,spoken,O,VBN,O
2129,2129,84,unto,O,RP,O
2130,2130,84,the,O,DT,O
2131,2131,84,assembled,O,JJ,O
2132,2132,84,monarchs,O,NN,O
2133,2133,84,Drupada,B-PER,NNP,O
2134,2134,84,'s,O,POS,O
2135,2135,84,son,O,NN,O
2136,2136,84,then,O,RB,O
2137,2137,84,addressed,O,VBD,O
2138,2138,84,his,O,PRP$,O
2139,2139,84,sister,O,NN,O
2140,2140,84,",",O,",",O
2141,2141,84,reciting,O,VBG,O
2142,2142,84,unto,O,IN,O
2143,2143,84,her,O,PRP$,O
2144,2144,84,the,O,DT,O
2145,2145,84,names,O,NNS,O
2146,2146,84,and,O,CC,O
2147,2147,84,lineages,O,NNS,O
2148,2148,84,and,O,CC,O
2149,2149,84,achievements,O,NNS,O
2150,2150,84,of,O,IN,O
2151,2151,84,those,O,DT,O
2152,2152,84,assembled,O,JJ,O
2153,2153,84,lords,O,NNS,O
2154,2154,84,of,O,IN,O
2155,2155,84,the,O,DT,O
2156,2156,84,earth,B-PLACE,NN,O
2157,2157,84,.,O,.,O
2158,2158,84,',O,'',O
2159,2159,84,'',O,'',O
2160,2160,85,(,O,(,O
2161,2161,85,Swayamvara,B-EVE,NNP,O
2162,2162,85,Parva,I-LIT&ART,NNP,O
2163,2163,85,continued,O,VBD,O
2164,2164,85,),O,),O
2165,2165,85,``,O,``,O
2166,2166,85,Dhrishtadyumna,B-PER,NNP,O
2167,2167,85,said,O,VBD,O
2168,2168,85,",",O,",",O
2169,2169,85,'Duryodhana,B-PER,NNP,O
2170,2170,85,",",O,",",O
2171,2171,85,Durvisaha,O,NNP,O
2172,2172,85,",",O,",",O
2173,2173,85,Durmukha,O,NNP,O
2174,2174,85,and,O,CC,O
2175,2175,85,Dushpradharshana,O,NNP,O
2176,2176,85,",",O,",",O
2177,2177,85,Vivinsati,B-PER,NNP,O
2178,2178,85,",",O,",",O
2179,2179,85,Vikarna,B-PER,NNP,O
2180,2180,85,",",O,",",O
2181,2181,85,Saha,B-PER,NNP,O
2182,2182,85,",",O,",",O
2183,2183,85,and,O,CC,O
2184,2184,85,Duhsasana,B-PER,NNP,O
2185,2185,85,;,O,:,O
2186,2186,85,Yuyutsu,B-PER,NNP,O
2187,2187,85,and,O,CC,O
2188,2188,85,Vayuvega,O,NNP,O
2189,2189,85,and,O,CC,O
2190,2190,85,Bhimavegarava,O,NNP,O
2191,2191,85,;,O,:,O
2192,2192,85,Ugrayudha,O,NNP,O
2193,2193,85,",",O,",",O
2194,2194,85,Valaki,B-PER,NNP,O
2195,2195,85,",",O,",",O
2196,2196,85,Kanakayu,B-PER,NNP,O
2197,2197,85,",",O,",",O
2198,2198,85,and,O,CC,O
2199,2199,85,Virochana,B-PER,NNP,O
2200,2200,85,",",O,",",O
2201,2201,85,Sukundala,B-PER,NNP,O
2202,2202,85,",",O,",",O
2203,2203,85,Chitrasena,B-PER,NNP,O
2204,2204,85,",",O,",",O
2205,2205,85,Suvarcha,O,NNP,O
2206,2206,85,",",O,",",O
2207,2207,85,and,O,CC,O
2208,2208,85,Kanakadhwaja,O,NNP,O
2209,2209,85,;,O,:,O
2210,2210,85,Nandaka,O,NNP,O
2211,2211,85,",",O,",",O
2212,2212,85,and,O,CC,O
2213,2213,85,Vahusali,O,NNP,O
2214,2214,85,",",O,",",O
2215,2215,85,and,O,CC,O
2216,2216,85,Tuhunda,B-PER,NNP,O
2217,2217,85,",",O,",",O
2218,2218,85,and,O,CC,O
2219,2219,85,Vikata,O,NNP,O
2220,2220,85,;,O,:,O
2221,2221,85,these,O,DT,O
2222,2222,85,",",O,",",O
2223,2223,85,O,O,NNP,O
2224,2224,85,sister,O,NN,O
2225,2225,85,",",O,",",O
2226,2226,85,and,O,CC,O
2227,2227,85,many,O,JJ,O
2228,2228,85,other,O,JJ,O
2229,2229,85,mighty,O,JJ,O
2230,2230,85,sons,O,NNS,O
2231,2231,85,of,O,IN,O
2232,2232,85,Dhritarashtra,B-PER,NNP,O
2233,2233,85,--,O,:,O
2234,2234,85,all,O,DT,O
2235,2235,85,heroes,O,NNS,O
2236,2236,85,--,O,:,O
2237,2237,85,accompanied,O,VBN,O
2238,2238,85,by,O,IN,O
2239,2239,85,Karna,B-PER,NNP,O
2240,2240,85,",",O,",",O
2241,2241,85,have,O,VBP,O
2242,2242,85,come,O,VBN,O
2243,2243,85,for,O,IN,O
2244,2244,85,thy,O,JJ,O
2245,2245,85,hand,O,NN,O
2246,2246,85,.,O,.,O
2247,2247,86,Innumerable,O,JJ,O
2248,2248,86,other,O,JJ,O
2249,2249,86,illustrious,O,JJ,O
2250,2250,86,monarchs,O,NNS,O
2251,2251,86,all,O,DT,O
2252,2252,86,bulls,O,NNS,O
2253,2253,86,among,O,IN,O
2254,2254,86,Kshatriyas,B-COMMUNITY,NNP,O
2255,2255,86,--,O,:,O
2256,2256,86,have,O,VBP,O
2257,2257,86,also,O,RB,O
2258,2258,86,come,O,VBN,O
2259,2259,86,for,O,IN,O
2260,2260,86,thee,O,NN,O
2261,2261,86,.,O,.,O
2262,2262,87,Sakuni,B-PER,NNP,O
2263,2263,87,",",O,",",O
2264,2264,87,Sauvala,O,NNP,O
2265,2265,87,",",O,",",O
2266,2266,87,Vrisaka,O,NNP,O
2267,2267,87,",",O,",",O
2268,2268,87,and,O,CC,O
2269,2269,87,Vrihadvala,B-PER,NNP,O
2270,2270,87,",",O,",",O
2271,2271,87,--,O,:,O
2272,2272,87,these,O,DT,O
2273,2273,87,sons,O,NNS,O
2274,2274,87,of,O,IN,O
2275,2275,87,the,O,DT,O
2276,2276,87,king,O,NN,O
2277,2277,87,Gandhara,B-PER,NNP,O
2278,2278,87,--,O,:,O
2279,2279,87,have,O,VBP,O
2280,2280,87,also,O,RB,O
2281,2281,87,come,O,VBN,O
2282,2282,87,.,O,.,O
2283,2283,88,Foremost,O,NNP,O
2284,2284,88,of,O,IN,O
2285,2285,88,all,O,DT,O
2286,2286,88,wielders,O,NNS,O
2287,2287,88,of,O,IN,O
2288,2288,88,weapons,O,NNS,O
2289,2289,88,--,O,:,O
2290,2290,88,the,O,DT,O
2291,2291,88,illustrious,O,JJ,O
2292,2292,88,Aswatthaman,B-PER,NNP,O
2293,2293,88,and,O,CC,O
2294,2294,88,Bhoja,B-PER,NNP,O
2295,2295,88,",",O,",",O
2296,2296,88,adorned,O,VBD,O
2297,2297,88,with,O,IN,O
2298,2298,88,every,O,DT,O
2299,2299,88,ornament,O,NN,O
2300,2300,88,have,O,VBP,O
2301,2301,88,also,O,RB,O
2302,2302,88,come,O,VBN,O
2303,2303,88,for,O,IN,O
2304,2304,88,thee,O,NN,O
2305,2305,88,.,O,.,O
2306,2306,89,Vrihanta,B-PER,NNP,O
2307,2307,89,",",O,",",O
2308,2308,89,Manimana,O,NNP,O
2309,2309,89,",",O,",",O
2310,2310,89,Dandadhara,B-PER,NNP,O
2311,2311,89,",",O,",",O
2312,2312,89,Sahadeva,B-PER,NNP,O
2313,2313,89,",",O,",",O
2314,2314,89,Jayatsena,O,NNP,O
2315,2315,89,",",O,",",O
2316,2316,89,Meghasandhi,O,NNP,O
2317,2317,89,",",O,",",O
2318,2318,89,Virata,B-PER,NNP,O
2319,2319,89,with,O,IN,O
2320,2320,89,his,O,PRP$,O
2321,2321,89,two,O,CD,O
2322,2322,89,sons,O,NNS,O
2323,2323,89,Sankha,O,NNP,O
2324,2324,89,and,O,CC,O
2325,2325,89,Uttara,B-PER,NNP,O
2326,2326,89,",",O,",",O
2327,2327,89,Vardhakshemi,O,NNP,O
2328,2328,89,",",O,",",O
2329,2329,89,Susarma,O,NNP,O
2330,2330,89,",",O,",",O
2331,2331,89,Senavindu,O,NNP,O
2332,2332,89,",",O,",",O
2333,2333,89,Suketu,O,NNP,O
2334,2334,89,with,O,IN,O
2335,2335,89,his,O,PRP$,O
2336,2336,89,two,O,CD,O
2337,2337,89,sons,O,NNS,O
2338,2338,89,Sunama,O,NNP,O
2339,2339,89,and,O,CC,O
2340,2340,89,Suvarcha,O,NNP,O
2341,2341,89,",",O,",",O
2342,2342,89,Suchitra,B-PER,NNP,O
2343,2343,89,",",O,",",O
2344,2344,89,Sukumara,O,NNP,O
2345,2345,89,",",O,",",O
2346,2346,89,Vrika,O,NNP,O
2347,2347,89,",",O,",",O
2348,2348,89,Satyadhriti,B-PER,NNP,O
2349,2349,89,",",O,",",O
2350,2350,89,Suryadhwaja,O,NNP,O
2351,2351,89,",",O,",",O
2352,2352,89,Rochamana,B-PER,NNP,O
2353,2353,89,",",O,",",O
2354,2354,89,Nila,B-PER,NNP,O
2355,2355,89,",",O,",",O
2356,2356,89,Chitrayudha,O,NNP,O
2357,2357,89,",",O,",",O
2358,2358,89,Agsuman,B-PER,NNP,O
2359,2359,89,",",O,",",O
2360,2360,89,Chekitana,O,NNP,O
2361,2361,89,",",O,",",O
2362,2362,89,the,O,DT,O
2363,2363,89,mighty,O,NN,O
2364,2364,89,Sreniman,O,NNP,O
2365,2365,89,",",O,",",O
2366,2366,89,Chandrasena,O,NNP,O
2367,2367,89,the,O,DT,O
2368,2368,89,mighty,O,JJ,O
2369,2369,89,son,O,NN,O
2370,2370,89,of,O,IN,O
2371,2371,89,Samudrasena,B-PER,NNP,O
2372,2372,89,",",O,",",O
2373,2373,89,Jarasandha,B-PER,NNP,O
2374,2374,89,",",O,",",O
2375,2375,89,Vidanda,O,NNP,O
2376,2376,89,",",O,",",O
2377,2377,89,and,O,CC,O
2378,2378,89,Danda,B-PER,NNP,O
2379,2379,89,--,O,:,O
2380,2380,89,the,O,DT,O
2381,2381,89,father,O,NN,O
2382,2382,89,and,O,CC,O
2383,2383,89,son,O,NN,O
2384,2384,89,",",O,",",O
2385,2385,89,Paundraka,O,NNP,O
2386,2386,89,",",O,",",O
2387,2387,89,Vasudeva,B-PER,NNP,O
2388,2388,89,",",O,",",O
2389,2389,89,Bhagadatta,O,NNP,O
2390,2390,89,endued,O,VBD,O
2391,2391,89,with,O,IN,O
2392,2392,89,great,O,JJ,O
2393,2393,89,energy,O,NN,O
2394,2394,89,",",O,",",O
2395,2395,89,Kalinga,B-PLACE,NNP,O
2396,2396,89,",",O,",",O
2397,2397,89,Tamralipta,O,NNP,O
2398,2398,89,",",O,",",O
2399,2399,89,the,O,DT,O
2400,2400,89,king,O,NN,O
2401,2401,89,of,O,IN,O
2402,2402,89,Pattana,B-PLACE,NNP,O
2403,2403,89,",",O,",",O
2404,2404,89,the,O,DT,O
2405,2405,89,mighty,O,JJ,O
2406,2406,89,car-warrior,O,JJ,O
2407,2407,89,Salya,B-PER,NNP,O
2408,2408,89,",",O,",",O
2409,2409,89,the,O,DT,O
2410,2410,89,king,O,NN,O
2411,2411,89,of,O,IN,O
2412,2412,89,Madra,O,NNP,O
2413,2413,89,",",O,",",O
2414,2414,89,with,O,IN,O
2415,2415,89,his,O,PRP$,O
2416,2416,89,son,O,NN,O
2417,2417,89,",",O,",",O
2418,2418,89,the,O,DT,O
2419,2419,89,heroic,O,NN,O
2420,2420,89,Rukmangada,O,NNP,O
2421,2421,89,",",O,",",O
2422,2422,89,Rukmaratha,B-PER,NNP,O
2423,2423,89,",",O,",",O
2424,2424,89,Somadatta,B-PER,NNP,O
2425,2425,89,of,O,IN,O
2426,2426,89,the,O,DT,O
2427,2427,89,Kuru,B-COMMUNITY,NNP,O
2428,2428,89,race,O,NN,O
2429,2429,89,with,O,IN,O
2430,2430,89,his,O,PRP$,O
2431,2431,89,three,O,CD,O
2432,2432,89,sons,O,NNS,O
2433,2433,89,",",O,",",O
2434,2434,89,all,O,DT,O
2435,2435,89,mighty,O,JJ,O
2436,2436,89,chariot-fighters,O,NNS,O
2437,2437,89,and,O,CC,O
2438,2438,89,heroes,O,NNS,O
2439,2439,89,",",O,",",O
2440,2440,89,viz.,O,NN,O
2441,2441,89,",",O,",",O
2442,2442,89,Bhuri,O,NNP,O
2443,2443,89,",",O,",",O
2444,2444,89,Bhurisrava,O,NNP,O
2445,2445,89,",",O,",",O
2446,2446,89,and,O,CC,O
2447,2447,89,Sala,O,NNP,O
2448,2448,89,",",O,",",O
2449,2449,89,Sudakshina,O,NNP,O
2450,2450,89,",",O,",",O
2451,2451,89,Kamvoja,O,NNP,O
2452,2452,89,of,O,IN,O
2453,2453,89,the,O,DT,O
2454,2454,89,Puru,B-PER,NNP,O
2455,2455,89,race,O,NN,O
2456,2456,89,",",O,",",O
2457,2457,89,Vrihadvala,B-PER,NNP,O
2458,2458,89,",",O,",",O
2459,2459,89,Sushena,B-PER,NNP,O
2460,2460,89,",",O,",",O
2461,2461,89,Sivi,B-PER,NNP,O
2462,2462,89,",",O,",",O
2463,2463,89,the,O,DT,O
2464,2464,89,son,O,NN,O
2465,2465,89,of,O,IN,O
2466,2466,89,Usinara,O,NNP,O
2467,2467,89,",",O,",",O
2468,2468,89,Patcharanihanta,O,NNP,O
2469,2469,89,",",O,",",O
2470,2470,89,the,O,DT,O
2471,2471,89,king,O,NN,O
2472,2472,89,of,O,IN,O
2473,2473,89,Karusha,B-PLACE,NNP,O
2474,2474,89,",",O,",",O
2475,2475,89,Sankarshana,B-WEAPON&WAR_STRATEGY,NNP,O
2476,2476,89,(,O,(,O
2477,2477,89,Valadeva,B-PER,NNP,O
2478,2478,89,),O,),O
2479,2479,89,",",O,",",O
2480,2480,89,Vasudeva,B-PER,NNP,O
2481,2481,89,(,O,(,O
2482,2482,89,Krishna,B-PER,NNP,O
2483,2483,89,),O,),O
2484,2484,89,the,O,DT,O
2485,2485,89,mighty,O,JJ,O
2486,2486,89,son,O,NN,O
2487,2487,89,of,O,IN,O
2488,2488,89,Rukmini,B-PER,NNP,O
2489,2489,89,",",O,",",O
2490,2490,89,Samva,O,NNP,O
2491,2491,89,",",O,",",O
2492,2492,89,Charudeshna,B-PER,NNP,O
2493,2493,89,",",O,",",O
2494,2494,89,the,O,DT,O
2495,2495,89,son,O,NN,O
2496,2496,89,of,O,IN,O
2497,2497,89,Pradyumna,B-PER,NNP,O
2498,2498,89,with,O,IN,O
2499,2499,89,Gada,B-PER,NNP,O
2500,2500,89,",",O,",",O
2501,2501,89,Akrura,B-PER,NNP,O
2502,2502,89,",",O,",",O
2503,2503,89,Satyaki,B-PER,NNP,O
2504,2504,89,",",O,",",O
2505,2505,89,the,O,DT,O
2506,2506,89,high-souled,O,JJ,O
2507,2507,89,Uddhava,B-PER,NNP,O
2508,2508,89,",",O,",",O
2509,2509,89,Kritavarman,O,NNP,O
2510,2510,89,",",O,",",O
2511,2511,89,the,O,DT,O
2512,2512,89,son,O,NN,O
2513,2513,89,of,O,IN,O
2514,2514,89,Hridika,B-PER,NNP,O
2515,2515,89,",",O,",",O
2516,2516,89,Prithu,B-PER,NNP,O
2517,2517,89,",",O,",",O
2518,2518,89,Viprithu,O,NNP,O
2519,2519,89,",",O,",",O
2520,2520,89,Viduratha,B-PER,NNP,O
2521,2521,89,",",O,",",O
2522,2522,89,Kanka,O,NNP,O
2523,2523,89,",",O,",",O
2524,2524,89,Sanku,O,NNP,O
2525,2525,89,with,O,IN,O
2526,2526,89,Gaveshana,O,NNP,O
2527,2527,89,",",O,",",O
2528,2528,89,Asavaha,O,NNP,O
2529,2529,89,",",O,",",O
2530,2530,89,Aniruddha,B-PER,NNP,O
2531,2531,89,",",O,",",O
2532,2532,89,Samika,B-PER,NNP,O
2533,2533,89,",",O,",",O
2534,2534,89,Sarimejaya,B-PER,NNP,O
2535,2535,89,",",O,",",O
2536,2536,89,the,O,DT,O
2537,2537,89,heroic,O,NN,O
2538,2538,89,Vatapi,B-PER,NNP,O
2539,2539,89,Jhilli,O,NNP,O
2540,2540,89,Pindaraka,O,NNP,O
2541,2541,89,",",O,",",O
2542,2542,89,the,O,DT,O
2543,2543,89,powerful,O,JJ,O
2544,2544,89,Usinara,O,NNP,O
2545,2545,89,",",O,",",O
2546,2546,89,all,O,PDT,O
2547,2547,89,these,O,DT,O
2548,2548,89,of,O,IN,O
2549,2549,89,the,O,DT,O
2550,2550,89,Vrishni,O,NNP,O
2551,2551,89,race,O,NN,O
2552,2552,89,",",O,",",O
2553,2553,89,Bhagiratha,B-PLACE,NNP,O
2554,2554,89,",",O,",",O
2555,2555,89,Vrihatkshatra,O,NNP,O
2556,2556,89,",",O,",",O
2557,2557,89,Jayadratha,B-PER,NNP,O
2558,2558,89,the,O,DT,O
2559,2559,89,son,O,NN,O
2560,2560,89,of,O,IN,O
2561,2561,89,Sindhu,B-PER,NNP,O
2562,2562,89,",",O,",",O
2563,2563,89,Vrihadratha,B-PER,NNP,O
2564,2564,89,",",O,",",O
2565,2565,89,Valhika,B-PER,NNP,O
2566,2566,89,",",O,",",O
2567,2567,89,the,O,DT,O
2568,2568,89,mighty,O,NN,O
2569,2569,89,charioteer,O,NN,O
2570,2570,89,Srutayu,O,NNP,O
2571,2571,89,",",O,",",O
2572,2572,89,Uluka,B-PER,NNP,O
2573,2573,89,",",O,",",O
2574,2574,89,Kaitava,O,NNP,O
2575,2575,89,",",O,",",O
2576,2576,89,Chitrangada,O,NNP,O
2577,2577,89,and,O,CC,O
2578,2578,89,Suvangada,O,NNP,O
2579,2579,89,",",O,",",O
2580,2580,89,the,O,DT,O
2581,2581,89,highly,O,RB,O
2582,2582,89,intelligent,O,JJ,O
2583,2583,89,Vatsaraja,O,NNP,O
2584,2584,89,",",O,",",O
2585,2585,89,the,O,DT,O
2586,2586,89,king,O,NN,O
2587,2587,89,of,O,IN,O
2588,2588,89,Kosala,B-PLACE,NNP,O
2589,2589,89,",",O,",",O
2590,2590,89,Sisupala,B-PER,NNP,O
2591,2591,89,and,O,CC,O
2592,2592,89,the,O,DT,O
2593,2593,89,powerful,O,JJ,O
2594,2594,89,Jarasandha,B-PER,NNP,O
2595,2595,89,",",O,",",O
2596,2596,89,these,O,DT,O
2597,2597,89,and,O,CC,O
2598,2598,89,many,O,JJ,O
2599,2599,89,other,O,JJ,O
2600,2600,89,great,O,JJ,O
2601,2601,89,kings,O,NNS,O
2602,2602,89,--,O,:,O
2603,2603,89,all,O,DT,O
2604,2604,89,Kshatriyas,B-COMMUNITY,NNP,O
2605,2605,89,celebrated,O,VBD,O
2606,2606,89,throughout,O,IN,O
2607,2607,89,the,O,DT,O
2608,2608,89,world,O,NN,O
2609,2609,89,--,O,:,O
2610,2610,89,have,O,VBP,O
2611,2611,89,come,O,VBN,O
2612,2612,89,",",O,",",O
2613,2613,89,O,O,NNP,O
2614,2614,89,blessed,O,VBD,O
2615,2615,89,one,O,CD,O
2616,2616,89,",",O,",",O
2617,2617,89,for,O,IN,O
2618,2618,89,thee,O,NN,O
2619,2619,89,.,O,.,O
2620,2620,90,Endued,O,VBN,O
2621,2621,90,with,O,IN,O
2622,2622,90,prowess,O,NN,O
2623,2623,90,",",O,",",O
2624,2624,90,these,O,DT,O
2625,2625,90,will,O,MD,O
2626,2626,90,shoot,O,VB,O
2627,2627,90,the,O,DT,O
2628,2628,90,mark,O,NN,O
2629,2629,90,.,O,.,O
2630,2630,91,And,O,CC,O
2631,2631,91,thou,O,VB,O
2632,2632,91,shalt,O,NN,O
2633,2633,91,choose,O,VBP,O
2634,2634,91,him,O,PRP,O
2635,2635,91,for,O,IN,O
2636,2636,91,thy,O,JJ,O
2637,2637,91,husband,O,NN,O
2638,2638,91,who,O,WP,O
2639,2639,91,amongst,O,VBZ,O
2640,2640,91,these,O,DT,O
2641,2641,91,will,O,MD,O
2642,2642,91,shoot,O,VB,O
2643,2643,91,the,O,DT,O
2644,2644,91,mark,O,NN,O
2645,2645,91,.,O,.,O
2646,2646,91,',O,'',O
2647,2647,91,'',O,'',O
2648,2648,92,(,O,(,O
