,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
1848,1848,85,'',O,'',O
1849,1849,85,With,O,IN,O
1850,1850,85,hair,O,NN,O
1851,1851,85,dishevelled,O,VBN,O
1852,1852,85,and,O,CC,O
1853,1853,85,half,O,NN,O
1854,1854,85,her,O,PRP$,O
1855,1855,85,attire,O,NN,O
1856,1856,85,loosened,O,VBN,O
1857,1857,85,",",O,",",O
1858,1858,85,all,O,PDT,O
1859,1859,85,the,O,DT,O
1860,1860,85,while,O,NN,O
1861,1861,85,dragged,O,VBN,O
1862,1862,85,by,O,IN,O
1863,1863,85,Dussasana,B-PER,NNP,O
1864,1864,85,",",O,",",O
1865,1865,85,the,O,DT,O
1866,1866,85,modest,O,JJ,O
1867,1867,85,Krishna,B-PER,NNP,O
1868,1868,85,consumed,O,VBD,O
1869,1869,85,with,O,IN,O
1870,1870,85,anger,O,NN,O
1871,1871,85,",",O,",",O
1872,1872,85,faintly,O,RB,O
1873,1873,85,said,O,VBD,O
1874,1874,85,--,O,:,O
1875,1875,85,'',O,'',O
1876,1876,85,In,O,IN,O
1877,1877,85,this,O,DT,O
1878,1878,85,assembly,O,NN,O
1879,1879,85,are,O,VBP,O
1880,1880,85,persons,O,NNS,O
1881,1881,85,conversant,O,JJ,O
1882,1882,85,with,O,IN,O
1883,1883,85,all,O,PDT,O
1884,1884,85,the,O,DT,O
1885,1885,85,branches,O,NNS,O
1886,1886,85,of,O,IN,O
1887,1887,85,learning,O,VBG,O
1888,1888,85,devoted,O,VBN,O
1889,1889,85,to,O,TO,O
1890,1890,85,the,O,DT,O
1891,1891,85,performance,O,NN,O
1892,1892,85,of,O,IN,O
1893,1893,85,sacrifices,O,NNS,O
1894,1894,85,and,O,CC,O
1895,1895,85,other,O,JJ,O
1896,1896,85,rites,O,NNS,O
1897,1897,85,",",O,",",O
1898,1898,85,and,O,CC,O
1899,1899,85,all,O,DT,O
1900,1900,85,equal,O,JJ,O
1901,1901,85,unto,O,NN,O
1902,1902,85,Indra,B-PER,NNP,O
1903,1903,85,",",O,",",O
1904,1904,85,persons,O,VBZ,O
1905,1905,85,some,O,DT,O
1906,1906,85,of,O,IN,O
1907,1907,85,whom,O,WP,O
1908,1908,85,are,O,VBP,O
1909,1909,85,really,O,RB,O
1910,1910,85,my,O,PRP$,O
1911,1911,85,superiors,O,NNS,O
1912,1912,85,and,O,CC,O
1913,1913,85,others,O,NNS,O
1914,1914,85,who,O,WP,O
1915,1915,85,deserve,O,VBP,O
1916,1916,85,to,O,TO,O
1917,1917,85,be,O,VB,O
1918,1918,85,respected,O,VBN,O
1919,1919,85,as,O,IN,O
1920,1920,85,such,O,JJ,O
1921,1921,85,.,O,.,O
1922,1922,86,I,O,PRP,O
1923,1923,86,can,O,MD,O
1924,1924,86,not,O,RB,O
1925,1925,86,stay,O,VB,O
1926,1926,86,before,O,IN,O
1927,1927,86,them,O,PRP,O
1928,1928,86,in,O,IN,O
1929,1929,86,this,O,DT,O
1930,1930,86,state,O,NN,O
1931,1931,86,.,O,.,O
1932,1932,87,O,O,NNP,O
1933,1933,87,wretch,O,NN,O
1934,1934,87,!,O,.,O
1935,1935,88,O,O,NNP,O
1936,1936,88,thou,O,NN,O
1937,1937,88,of,O,IN,O
1938,1938,88,cruel,O,NN,O
1939,1939,88,deeds,O,NNS,O
1940,1940,88,",",O,",",O
1941,1941,88,drag,O,VB,O
1942,1942,88,me,O,PRP,O
1943,1943,88,not,O,RB,O
1944,1944,88,so,O,RB,O
1945,1945,88,.,O,.,O
1946,1946,89,Uncover,O,IN,O
1947,1947,89,me,O,PRP,O
1948,1948,89,not,O,RB,O
1949,1949,89,so,O,RB,O
1950,1950,89,.,O,.,O
1951,1951,90,The,O,DT,O
1952,1952,90,princes,O,NNS,O
1953,1953,90,(,O,(,O
1954,1954,90,my,O,PRP$,O
1955,1955,90,lords,O,NNS,O
1956,1956,90,),O,),O
1957,1957,90,will,O,MD,O
1958,1958,90,not,O,RB,O
1959,1959,90,pardon,O,VB,O
1960,1960,90,thee,O,NN,O
1961,1961,90,",",O,",",O
1962,1962,90,even,O,RB,O
1963,1963,90,if,O,IN,O
1964,1964,90,thou,O,VBN,O
1965,1965,90,hast,O,VBP,O
1966,1966,90,the,O,DT,O
1967,1967,90,gods,O,NNS,O
1968,1968,90,themselves,O,PRP,O
1969,1969,90,with,O,IN,O
1970,1970,90,Indra,B-PER,NNP,O
1971,1971,90,as,O,IN,O
1972,1972,90,thy,O,JJ,O
1973,1973,90,allies,O,NNS,O
1974,1974,90,.,O,.,O
1975,1975,91,The,O,DT,O
1976,1976,91,illustrious,O,JJ,O
1977,1977,91,son,O,NN,O
1978,1978,91,of,O,IN,O
1979,1979,91,Dharma,B-PER,NNP,O
1980,1980,91,is,O,VBZ,O
1981,1981,91,now,O,RB,O
1982,1982,91,bound,O,VBN,O
1983,1983,91,by,O,IN,O
1984,1984,91,the,O,DT,O
1985,1985,91,obligations,O,NNS,O
1986,1986,91,of,O,IN,O
1987,1987,91,morality,O,NN,O
1988,1988,91,.,O,.,O
1989,1989,92,Morality,O,NN,O
1990,1990,92,",",O,",",O
1991,1991,92,however,O,RB,O
1992,1992,92,",",O,",",O
1993,1993,92,is,O,VBZ,O
1994,1994,92,subtle,O,JJ,O
1995,1995,92,.,O,.,O
1996,1996,93,Those,O,DT,O
1997,1997,93,only,O,JJ,O
1998,1998,93,that,O,WDT,O
1999,1999,93,are,O,VBP,O
2000,2000,93,possessed,O,VBN,O
2001,2001,93,of,O,IN,O
2002,2002,93,great,O,JJ,O
2003,2003,93,clearness,O,NN,O
2004,2004,93,of,O,IN,O
2005,2005,93,vision,O,NN,O
2006,2006,93,can,O,MD,O
2007,2007,93,ascertain,O,VB,O
2008,2008,93,it,O,PRP,O
2009,2009,93,.,O,.,O
2010,2010,94,In,O,IN,O
2011,2011,94,speech,O,NN,O
2012,2012,94,even,O,RB,O
2013,2013,94,I,O,PRP,O
2014,2014,94,am,O,VBP,O
2015,2015,94,unwilling,O,JJ,O
2016,2016,94,to,O,TO,O
2017,2017,94,admit,O,VB,O
2018,2018,94,an,O,DT,O
2019,2019,94,atom,O,NN,O
2020,2020,94,of,O,IN,O
2021,2021,94,fault,O,NN,O
2022,2022,94,in,O,IN,O
2023,2023,94,my,O,PRP$,O
2024,2024,94,lord,O,NN,O
2025,2025,94,forgetting,O,VBG,O
2026,2026,94,his,O,PRP$,O
2027,2027,94,virtues,O,NNS,O
2028,2028,94,.,O,.,O
2029,2029,95,Thou,O,NNP,O
2030,2030,95,draggest,O,JJS,O
2031,2031,95,me,O,PRP,O
2032,2032,95,who,O,WP,O
2033,2033,95,am,O,VBP,O
2034,2034,95,in,O,IN,O
2035,2035,95,my,O,PRP$,O
2036,2036,95,season,O,NN,O
2037,2037,95,before,O,IN,O
2038,2038,95,these,O,DT,O
2039,2039,95,Kuru,B-COMMUNITY,NNP,O
2040,2040,95,heroes,O,NNS,O
2041,2041,95,.,O,.,O
2042,2042,96,This,O,DT,O
2043,2043,96,is,O,VBZ,O
2044,2044,96,truly,O,RB,O
2045,2045,96,an,O,DT,O
2046,2046,96,unworthy,O,JJ,O
2047,2047,96,act,O,NN,O
2048,2048,96,.,O,.,O
2049,2049,97,But,O,CC,O
2050,2050,97,no,O,DT,O
2051,2051,97,one,O,NN,O
2052,2052,97,here,O,RB,O
2053,2053,97,rebuketh,O,VBZ,O
2054,2054,97,thee,O,NN,O
2055,2055,97,.,O,.,O
2056,2056,98,Assuredly,O,RB,O
2057,2057,98,",",O,",",O
2058,2058,98,all,O,PDT,O
2059,2059,98,these,O,DT,O
2060,2060,98,are,O,VBP,O
2061,2061,98,of,O,IN,O
2062,2062,98,the,O,DT,O
2063,2063,98,same,O,JJ,O
2064,2064,98,mind,O,NN,O
2065,2065,98,with,O,IN,O
2066,2066,98,thee,O,NN,O
2067,2067,98,.,O,.,O
2068,2068,99,O,O,NNP,O
2069,2069,99,fie,O,NN,O
2070,2070,99,!,O,.,O
2071,2071,100,Truly,O,RB,O
2072,2072,100,hath,O,PDT,O
2073,2073,100,the,O,DT,O
2074,2074,100,virtue,O,NN,O
2075,2075,100,of,O,IN,O
2076,2076,100,the,O,DT,O
2077,2077,100,Bharata,B-PER,NNP,O
2078,2078,100,gone,O,VBN,O
2079,2079,100,!,O,.,O
2080,2080,101,Truly,O,NNP,O
2081,2081,101,also,O,RB,O
2082,2082,101,hath,O,VBD,O
2083,2083,101,the,O,DT,O
2084,2084,101,usage,O,NN,O
2085,2085,101,of,O,IN,O
2086,2086,101,those,O,DT,O
2087,2087,101,acquainted,O,VBN,O
2088,2088,101,with,O,IN,O
2089,2089,101,the,O,DT,O
2090,2090,101,Kshatriya,B-COMMUNITY,NNP,O
2091,2091,101,practice,O,NN,O
2092,2092,101,disappeared,O,VBD,O
2093,2093,101,!,O,.,O
2094,2094,102,Else,O,RB,O
2095,2095,102,these,O,DT,O
2096,2096,102,Kurus,B-COMMUNITY,NNP,O
2097,2097,102,in,O,IN,O
2098,2098,102,this,O,DT,O
2099,2099,102,assembly,O,NN,O
2100,2100,102,would,O,MD,O
2101,2101,102,never,O,RB,O
2102,2102,102,have,O,VB,O
2103,2103,102,looked,O,VBN,O
2104,2104,102,silently,O,RB,O
2105,2105,102,on,O,IN,O
2106,2106,102,this,O,DT,O
2107,2107,102,act,O,NN,O
2108,2108,102,that,O,WDT,O
2109,2109,102,transgresseth,O,VBZ,O
2110,2110,102,the,O,DT,O
2111,2111,102,limits,O,NNS,O
2112,2112,102,of,O,IN,O
2113,2113,102,their,O,PRP$,O
2114,2114,102,practices,O,NNS,O
2115,2115,102,.,O,.,O
2116,2116,103,Oh,O,UH,O
2117,2117,103,!,O,.,O
2118,2118,104,both,O,DT,O
2119,2119,104,Drona,B-PER,NNP,O
2120,2120,104,and,O,CC,O
2121,2121,104,Bhishma,B-PER,NNP,O
2122,2122,104,have,O,VBP,O
2123,2123,104,lost,O,VBN,O
2124,2124,104,their,O,PRP$,O
2125,2125,104,energy,O,NN,O
2126,2126,104,",",O,",",O
2127,2127,104,and,O,CC,O
2128,2128,104,so,O,RB,O
2129,2129,104,also,O,RB,O
2130,2130,104,hath,O,VBP,O
2131,2131,104,the,O,DT,O
2132,2132,104,high-souled,O,JJ,O
2133,2133,104,Kshatta,B-PER,NNP,O
2134,2134,104,",",O,",",O
2135,2135,104,and,O,CC,O
2136,2136,104,so,O,RB,O
2137,2137,104,also,O,RB,O
2138,2138,104,this,O,DT,O
2139,2139,104,king,O,NN,O
2140,2140,104,.,O,.,O
2141,2141,105,Else,O,RB,O
2142,2142,105,",",O,",",O
2143,2143,105,why,O,WRB,O
2144,2144,105,do,O,VBP,O
2145,2145,105,these,O,DT,O
2146,2146,105,foremost,O,NN,O
2147,2147,105,of,O,IN,O
2148,2148,105,the,O,DT,O
2149,2149,105,Kuru,B-COMMUNITY,NNP,O
2150,2150,105,elders,O,NNS,O
2151,2151,105,look,O,VBP,O
2152,2152,105,silently,O,RB,O
2153,2153,105,on,O,IN,O
2154,2154,105,this,O,DT,O
2155,2155,105,great,O,JJ,O
2156,2156,105,crime,O,NN,O
2157,2157,105,?,O,.,O
2158,2158,105,'',O,'',O
2159,2159,106,Vaisampayana,B-PER,NNP,O
2160,2160,106,continued,O,VBD,O
2161,2161,106,",",O,",",O
2162,2162,106,--,O,:,O
2163,2163,106,'',O,'',O
2164,2164,106,Thus,O,RB,O
2165,2165,106,did,O,VBD,O
2166,2166,106,Krishna,B-PER,NNP,O
2167,2167,106,of,O,IN,O
2168,2168,106,slender,O,NN,O
2169,2169,106,waist,O,NN,O
2170,2170,106,cry,O,NN,O
2171,2171,106,in,O,IN,O
2172,2172,106,distress,O,NN,O
2173,2173,106,in,O,IN,O
2174,2174,106,that,O,DT,O
2175,2175,106,assembly,O,NN,O
2176,2176,106,.,O,.,O
2177,2177,107,And,O,CC,O
2178,2178,107,casting,O,VBG,O
2179,2179,107,a,O,DT,O
2180,2180,107,glance,O,NN,O
2181,2181,107,upon,O,IN,O
2182,2182,107,her,O,PRP$,O
2183,2183,107,enraged,O,JJ,O
2184,2184,107,lords,O,NNS,O
2185,2185,107,--,O,:,O
2186,2186,107,the,O,DT,O
2187,2187,107,Pandavas,B-COMMUNITY,NNP,O
2188,2188,107,--,O,:,O
2189,2189,107,who,O,WP,O
2190,2190,107,were,O,VBD,O
2191,2191,107,filled,O,VBN,O
2192,2192,107,with,O,IN,O
2193,2193,107,terrible,O,JJ,O
2194,2194,107,wrath,O,NN,O
2195,2195,107,",",O,",",O
2196,2196,107,she,O,PRP,O
2197,2197,107,inflamed,O,VBD,O
2198,2198,107,them,O,PRP,O
2199,2199,107,further,O,RBR,O
2200,2200,107,with,O,IN,O
2201,2201,107,that,O,DT,O
2202,2202,107,glance,O,NN,O
2203,2203,107,of,O,IN,O
2204,2204,107,hers,O,NNS,O
2205,2205,107,.,O,.,O
2206,2206,108,And,O,CC,O
2207,2207,108,they,O,PRP,O
2208,2208,108,were,O,VBD,O
2209,2209,108,not,O,RB,O
2210,2210,108,so,O,RB,O
2211,2211,108,distressed,O,VBN,O
2212,2212,108,at,O,IN,O
2213,2213,108,having,O,VBG,O
2214,2214,108,been,O,VBN,O
2215,2215,108,robbed,O,VBN,O
2216,2216,108,of,O,IN,O
2217,2217,108,their,O,PRP$,O
2218,2218,108,kingdom,O,NN,O
2219,2219,108,",",O,",",O
2220,2220,108,of,O,IN,O
2221,2221,108,their,O,PRP$,O
2222,2222,108,wealth,O,NN,O
2223,2223,108,",",O,",",O
2224,2224,108,of,O,IN,O
2225,2225,108,their,O,PRP$,O
2226,2226,108,costliest,O,JJS,O
2227,2227,108,gems,O,NNS,O
2228,2228,108,",",O,",",O
2229,2229,108,as,O,IN,O
2230,2230,108,with,O,IN,O
2231,2231,108,that,O,DT,O
2232,2232,108,glance,O,NN,O
2233,2233,108,of,O,IN,O
2234,2234,108,Krishna,B-PER,NNP,O
2235,2235,108,moved,O,VBN,O
2236,2236,108,by,O,IN,O
2237,2237,108,modesty,O,NN,O
2238,2238,108,and,O,CC,O
2239,2239,108,anger,O,NN,O
2240,2240,108,.,O,.,O
2241,2241,109,And,O,CC,O
2242,2242,109,Dussasana,B-PER,NNP,O
2243,2243,109,",",O,",",O
2244,2244,109,beholding,O,VBG,O
2245,2245,109,Krishna,B-PER,NNP,O
2246,2246,109,looking,O,VBG,O
2247,2247,109,at,O,IN,O
2248,2248,109,her,O,PRP$,O
2249,2249,109,helpless,O,NN,O
2250,2250,109,lords,O,NNS,O
2251,2251,109,",",O,",",O
2252,2252,109,dragging,O,VBG,O
2253,2253,109,her,O,PRP$,O
2254,2254,109,still,O,RB,O
2255,2255,109,more,O,RBR,O
2256,2256,109,forcibly,O,RB,O
2257,2257,109,",",O,",",O
2258,2258,109,and,O,CC,O
2259,2259,109,addressed,O,VBD,O
2260,2260,109,her,O,PRP,O
2261,2261,109,",",O,",",O
2262,2262,109,'Slave,O,'',O
2263,2263,109,",",O,",",O
2264,2264,109,Slave,O,NNP,O
2265,2265,109,',O,POS,O
2266,2266,109,and,O,CC,O
2267,2267,109,laughed,O,VBD,O
2268,2268,109,aloud,O,NN,O
2269,2269,109,.,O,.,O
2270,2270,110,And,O,CC,O
2271,2271,110,at,O,IN,O
2272,2272,110,those,O,DT,O
2273,2273,110,words,O,NNS,O
2274,2274,110,Karna,B-PER,NNP,O
2275,2275,110,became,O,VBD,O
2276,2276,110,very,O,RB,O
2277,2277,110,glad,O,JJ,O
2278,2278,110,and,O,CC,O
2279,2279,110,approved,O,VBD,O
2280,2280,110,of,O,IN,O
2281,2281,110,them,O,PRP,O
2282,2282,110,by,O,IN,O
2283,2283,110,laughing,O,VBG,O
2284,2284,110,aloud,O,NN,O
2285,2285,110,.,O,.,O
2286,2286,111,And,O,CC,O
2287,2287,111,Sakuni,B-PER,NNP,O
2288,2288,111,",",O,",",O
2289,2289,111,the,O,DT,O
2290,2290,111,son,O,NN,O
2291,2291,111,of,O,IN,O
2292,2292,111,Suvala,B-PER,NNP,O
2293,2293,111,",",O,",",O
2294,2294,111,the,O,DT,O
2295,2295,111,Gandhara,B-PLACE,NNP,O
2296,2296,111,king,O,NN,O
2297,2297,111,",",O,",",O
2298,2298,111,similarly,O,RB,O
2299,2299,111,applauded,O,VBD,O
2300,2300,111,Dussasana,B-PER,NNP,O
2301,2301,111,.,O,.,O
2302,2302,112,And,O,CC,O
2303,2303,112,amongst,O,VB,O
2304,2304,112,all,O,DT,O
2305,2305,112,those,O,DT,O
2306,2306,112,that,O,WDT,O
2307,2307,112,were,O,VBD,O
2308,2308,112,in,O,IN,O
2309,2309,112,the,O,DT,O
2310,2310,112,assembly,O,NN,O
2311,2311,112,except,O,IN,O
2312,2312,112,these,O,DT,O
2313,2313,112,three,O,CD,O
2314,2314,112,and,O,CC,O
2315,2315,112,Duryodhana,B-PER,NNP,O
2316,2316,112,",",O,",",O
2317,2317,112,every,O,DT,O
2318,2318,112,one,O,CD,O
2319,2319,112,was,O,VBD,O
2320,2320,112,filled,O,VBN,O
2321,2321,112,with,O,IN,O
2322,2322,112,sorrow,O,NN,O
2323,2323,112,at,O,IN,O
2324,2324,112,beholding,O,VBG,O
2325,2325,112,Krishna,B-PER,NNP,O
2326,2326,112,thus,O,RB,O
2327,2327,112,dragged,O,VBD,O
2328,2328,112,in,O,IN,O
2329,2329,112,sight,O,NN,O
2330,2330,112,of,O,IN,O
2331,2331,112,that,O,DT,O
2332,2332,112,assembly,O,NN,O
2333,2333,112,.,O,.,O
2334,2334,113,And,O,CC,O
2335,2335,113,beholding,O,VBG,O
2336,2336,113,it,O,PRP,O
2337,2337,113,all,O,DT,O
2338,2338,113,",",O,",",O
2339,2339,113,Bhishma,B-PER,NNP,O
2340,2340,113,said,O,VBD,O
2341,2341,113,",",O,",",O
2342,2342,113,'O,O,'',O
2343,2343,113,blessed,O,VBD,O
2344,2344,113,one,O,CD,O
2345,2345,113,",",O,",",O
2346,2346,113,morality,O,NN,O
2347,2347,113,is,O,VBZ,O
2348,2348,113,subtle,O,JJ,O
2349,2349,113,.,O,.,O
2350,2350,114,I,O,PRP,O
2351,2351,114,therefore,O,VBP,O
2352,2352,114,am,O,VBP,O
2353,2353,114,unable,O,JJ,O
2354,2354,114,to,O,TO,O
2355,2355,114,duly,O,VB,O
2356,2356,114,decide,O,VB,O
2357,2357,114,this,O,DT,O
2358,2358,114,point,O,NN,O
2359,2359,114,that,O,WDT,O
2360,2360,114,thou,O,VBZ,O
2361,2361,114,hast,O,NN,O
2362,2362,114,put,O,NN,O
2363,2363,114,",",O,",",O
2364,2364,114,beholding,O,VBG,O
2365,2365,114,that,O,IN,O
2366,2366,114,on,O,IN,O
2367,2367,114,the,O,DT,O
2368,2368,114,one,O,CD,O
2369,2369,114,hand,O,NN,O
2370,2370,114,one,O,CD,O
2371,2371,114,that,O,WDT,O
2372,2372,114,hath,O,VBZ,O
2373,2373,114,no,O,DT,O
2374,2374,114,wealth,O,NN,O
2375,2375,114,can,O,MD,O
2376,2376,114,not,O,RB,O
2377,2377,114,stake,O,NN,O
2378,2378,114,the,O,DT,O
2379,2379,114,wealth,O,NN,O
2380,2380,114,belonging,O,NN,O
2381,2381,114,to,O,TO,O
2382,2382,114,others,O,NNS,O
2383,2383,114,",",O,",",O
2384,2384,114,while,O,IN,O
2385,2385,114,on,O,IN,O
2386,2386,114,the,O,DT,O
2387,2387,114,other,O,JJ,O
2388,2388,114,hand,O,NN,O
2389,2389,114,wives,O,NNS,O
2390,2390,114,are,O,VBP,O
2391,2391,114,always,O,RB,O
2392,2392,114,under,O,IN,O
2393,2393,114,the,O,DT,O
2394,2394,114,orders,O,NNS,O
2395,2395,114,and,O,CC,O
2396,2396,114,at,O,IN,O
2397,2397,114,the,O,DT,O
2398,2398,114,disposal,O,NN,O
2399,2399,114,of,O,IN,O
2400,2400,114,their,O,PRP$,O
2401,2401,114,lords,O,NNS,O
2402,2402,114,.,O,.,O
2403,2403,115,Yudhishthira,B-PER,NN,O
2404,2404,115,can,O,MD,O
2405,2405,115,abandon,O,VB,O
2406,2406,115,the,O,DT,O
2407,2407,115,whole,O,JJ,O
2408,2408,115,world,O,NN,O
2409,2409,115,full,O,JJ,O
2410,2410,115,of,O,IN,O
2411,2411,115,wealth,O,NN,O
2412,2412,115,",",O,",",O
2413,2413,115,but,O,CC,O
2414,2414,115,he,O,PRP,O
2415,2415,115,will,O,MD,O
2416,2416,115,never,O,RB,O
2417,2417,115,sacrifice,O,VB,O
2418,2418,115,morality,O,NN,O
2419,2419,115,.,O,.,O
2420,2420,116,The,O,DT,O
2421,2421,116,son,O,NN,O
2422,2422,116,of,O,IN,O
2423,2423,116,Pandu,B-PER,NNP,O
2424,2424,116,hath,O,NN,O
2425,2425,116,said,O,VBD,O
2426,2426,116,--,O,:,O
2427,2427,116,'I,O,MD,O
2428,2428,116,am,O,VBP,O
2429,2429,116,won,O,RB,O
2430,2430,116,.,O,.,O
2431,2431,116,',O,'',O
2432,2432,117,Therefore,O,RB,O
2433,2433,117,",",O,",",O
2434,2434,117,I,O,PRP,O
2435,2435,117,am,O,VBP,O
2436,2436,117,unable,O,JJ,O
2437,2437,117,to,O,TO,O
2438,2438,117,decide,O,VB,O
2439,2439,117,this,O,DT,O
2440,2440,117,matter,O,NN,O
2441,2441,117,.,O,.,O
2442,2442,118,Sakuni,B-PER,NNP,O
2443,2443,118,hath,O,NN,O
2444,2444,118,not,O,RB,O
2445,2445,118,his,O,PRP$,O
2446,2446,118,equal,O,JJ,O
2447,2447,118,among,O,IN,O
2448,2448,118,men,O,NNS,O
2449,2449,118,at,O,IN,O
2450,2450,118,dice-play,O,NN,O
2451,2451,118,.,O,.,O
2452,2452,119,The,O,DT,O
2453,2453,119,son,O,NN,O
2454,2454,119,of,O,IN,O
2455,2455,119,Kunti,B-PER,NNP,O
2456,2456,119,still,O,RB,O
2457,2457,119,voluntarily,O,RB,O
2458,2458,119,staked,O,VBN,O
2459,2459,119,with,O,IN,O
2460,2460,119,him,O,PRP,O
2461,2461,119,.,O,.,O
2462,2462,120,The,O,DT,O
2463,2463,120,illustrious,O,JJ,O
2464,2464,120,Yudhishthira,B-PER,NNP,O
2465,2465,120,doth,O,MD,O
2466,2466,120,not,O,RB,O
2467,2467,120,himself,O,PRP,O
2468,2468,120,regard,O,VBP,O
2469,2469,120,that,O,IN,O
2470,2470,120,Sakuni,B-PER,NNP,O
2471,2471,120,hath,O,VBD,O
2472,2472,120,played,O,VBN,O
2473,2473,120,with,O,IN,O
2474,2474,120,him,O,PRP,O
2475,2475,120,deceitfully,O,RB,O
2476,2476,120,.,O,.,O
2477,2477,121,Therefore,O,RB,O
2478,2478,121,",",O,",",O
2479,2479,121,I,O,PRP,O
2480,2480,121,can,O,MD,O
2481,2481,121,not,O,RB,O
2482,2482,121,decide,O,VB,O
2483,2483,121,this,O,DT,O
2484,2484,121,point,O,NN,O
2485,2485,121,.,O,.,O
2486,2486,121,'',O,'',O
2487,2487,122,``,O,``,O
2488,2488,122,Draupadi,B-PER,NNP,O
2489,2489,122,said,O,VBD,O
2490,2490,122,",",O,",",O
2491,2491,122,--,O,:,O
2492,2492,122,'',O,'',O
2493,2493,122,The,O,DT,O
2494,2494,122,king,O,NN,O
2495,2495,122,was,O,VBD,O
2496,2496,122,summoned,O,VBN,O
2497,2497,122,to,O,TO,O
2498,2498,122,this,O,DT,O
2499,2499,122,assembly,O,NN,O
2500,2500,122,and,O,CC,O
2501,2501,122,though,O,IN,O
2502,2502,122,possessing,O,VBG,O
2503,2503,122,no,O,DT,O
2504,2504,122,skill,O,NN,O
2505,2505,122,at,O,IN,O
2506,2506,122,dice,O,NN,O
2507,2507,122,",",O,",",O
2508,2508,122,he,O,PRP,O
2509,2509,122,was,O,VBD,O
2510,2510,122,made,O,VBN,O
2511,2511,122,to,O,TO,O
2512,2512,122,play,O,VB,O
2513,2513,122,with,O,IN,O
2514,2514,122,skilful,O,JJ,O
2515,2515,122,",",O,",",O
2516,2516,122,wicked,O,VBD,O
2517,2517,122,",",O,",",O
2518,2518,122,deceitful,O,JJ,O
2519,2519,122,and,O,CC,O
2520,2520,122,desperate,O,JJ,O
2521,2521,122,gamblers,O,NNS,O
2522,2522,122,.,O,.,O
2523,2523,123,How,O,WRB,O
2524,2524,123,can,O,MD,O
2525,2525,123,he,O,PRP,O
2526,2526,123,be,O,VB,O
2527,2527,123,said,O,VBD,O
2528,2528,123,then,O,RB,O
2529,2529,123,to,O,TO,O
2530,2530,123,have,O,VB,O
2531,2531,123,staked,O,VBN,O
2532,2532,123,voluntarily,O,RB,O
2533,2533,123,?,O,.,O
2534,2534,124,The,O,DT,O
2535,2535,124,chief,O,NN,O
2536,2536,124,of,O,IN,O
2537,2537,124,the,O,DT,O
2538,2538,124,Pandavas,B-COMMUNITY,NNP,O
2539,2539,124,was,O,VBD,O
2540,2540,124,deprived,O,VBN,O
2541,2541,124,of,O,IN,O
2542,2542,124,his,O,PRP$,O
2543,2543,124,senses,O,NNS,O
2544,2544,124,by,O,IN,O
2545,2545,124,wretches,O,NNS,O
2546,2546,124,of,O,IN,O
2547,2547,124,deceitful,O,JJ,O
2548,2548,124,conduct,O,NN,O
2549,2549,124,and,O,CC,O
2550,2550,124,unholy,O,JJ,O
2551,2551,124,instincts,O,NNS,O
2552,2552,124,",",O,",",O
2553,2553,124,acting,O,VBG,O
2554,2554,124,together,O,RB,O
2555,2555,124,",",O,",",O
2556,2556,124,and,O,CC,O
2557,2557,124,then,O,RB,O
2558,2558,124,vanquished,O,VBD,O
2559,2559,124,.,O,.,O
2560,2560,125,He,O,PRP,O
2561,2561,125,could,O,MD,O
2562,2562,125,not,O,RB,O
2563,2563,125,understand,O,VB,O
2564,2564,125,their,O,PRP$,O
2565,2565,125,tricks,O,NNS,O
2566,2566,125,",",O,",",O
2567,2567,125,but,O,CC,O
2568,2568,125,he,O,PRP,O
2569,2569,125,hath,O,RB,O
2570,2570,125,now,O,RB,O
2571,2571,125,done,O,VBN,O
2572,2572,125,so,O,RB,O
2573,2573,125,.,O,.,O
2574,2574,126,Here,O,RB,O
2575,2575,126,",",O,",",O
2576,2576,126,in,O,IN,O
2577,2577,126,this,O,DT,O
2578,2578,126,assembly,O,NN,O
2579,2579,126,",",O,",",O
2580,2580,126,there,O,EX,O
2581,2581,126,are,O,VBP,O
2582,2582,126,Kurus,B-COMMUNITY,NNP,O
2583,2583,126,who,O,WP,O
2584,2584,126,are,O,VBP,O
2585,2585,126,the,O,DT,O
2586,2586,126,lords,O,NNS,O
2587,2587,126,of,O,IN,O
2588,2588,126,both,O,DT,O
2589,2589,126,their,O,PRP$,O
2590,2590,126,sons,O,NNS,O
2591,2591,126,and,O,CC,O
2592,2592,126,their,O,PRP$,O
2593,2593,126,daughters-in-law,O,NN,O
2594,2594,126,!,O,.,O
2595,2595,127,Let,O,VB,O
2596,2596,127,all,O,DT,O
2597,2597,127,of,O,IN,O
2598,2598,127,them,O,PRP,O
2599,2599,127,",",O,",",O
2600,2600,127,reflecting,O,VBG,O
2601,2601,127,well,O,RB,O
2602,2602,127,upon,O,IN,O
2603,2603,127,my,O,PRP$,O
2604,2604,127,words,O,NNS,O
2605,2605,127,",",O,",",O
2606,2606,127,duly,O,RB,O
2607,2607,127,decide,O,VB,O
2608,2608,127,the,O,DT,O
2609,2609,127,point,O,NN,O
2610,2610,127,that,O,IN,O
2611,2611,127,I,O,PRP,O
2612,2612,127,have,O,VBP,O
2613,2613,127,put,O,VBN,O
2614,2614,127,.,O,.,O
2615,2615,128,Vaisampayana,B-PER,NNP,O
2616,2616,128,continued,O,VBD,O
2617,2617,128,",",O,",",O
